time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
24.481000,25.7608,17.9820,-22.6658,38.739
24.482000,33.0344,23.1071,-26.6138,48.306
24.488000,40.2551,27.9586,-30.4539,57.703
24.499000,45.5403,29.9893,-33.9006,64.207
24.509000,48.7953,29.7987,-36.0891,67.612
24.518000,50.3184,28.7822,-36.8464,68.688
24.530000,52.0029,26.7581,-35.4603,68.394
24.538000,53.4286,22.8942,-32.0730,66.389
24.549000,51.0497,17.3168,-28.6742,61.059
24.589000,45.0667,10.4014,-25.7708,52.946
24.593000,38.9724,4.7320,-23.2111,45.607
24.595000,34.0161,1.4908,-20.5612,39.775
24.597000,29.7504,0.3636,-18.0524,34.801
24.599000,27.1859,0.2641,-15.7332,31.411
24.609000,26.0558,0.1624,-13.2665,29.239
24.618000,25.3255,-0.4370,-10.6440,27.475
24.628000,24.4393,-1.2399,-8.0169,25.750
24.638000,22.8338,-2.1784,-5.6454,23.622
24.649000,20.0689,-2.9515,-3.5236,20.589
24.660000,17.4144,-4.2161,-2.5732,18.101
24.668000,15.3782,-5.9064,-2.3254,16.637
24.678000,14.1331,-8.1308,-2.9148,16.564
24.688000,13.3321,-10.6663,-4.0818,17.555
24.699000,13.0351,-13.1890,-5.3034,19.287
24.738000,13.2542,-15.6476,-6.4415,21.495
24.745000,13.3362,-17.8529,-7.2157,23.423
24.746000,13.3356,-19.8550,-7.7400,25.139
24.748000,13.5013,-21.5217,-8.0599,26.654
24.750000,13.5279,-22.8284,-8.4045,27.835
24.761000,13.6425,-23.9762,-8.6663,28.915
24.768000,13.5883,-24.7986,-8.5941,29.555
24.778000,13.1095,-25.1176,-8.1670,29.486
24.788000,12.5443,-25.0863,-8.0122,29.170
24.799000,12.4987,-24.4949,-7.9814,28.634
24.808000,13.1468,-23.3527,-8.2024,28.026
24.819000,14.3334,-22.6530,-8.7058,28.185
24.828000,15.4891,-22.7804,-8.5440,28.842
24.838000,16.1133,-22.9306,-7.8073,29.093
24.848000,15.2953,-22.2509,-6.4140,27.752
24.893000,14.0170,-20.7202,-4.8806,25.488
24.895000,12.9571,-19.3187,-3.5297,23.528
24.897000,11.8530,-18.6603,-2.5062,22.248
24.898000,10.8806,-17.9997,-1.7992,21.110
24.900000,10.2344,-17.0689,-1.6122,19.967
24.909000,9.0505,-16.5678,-1.5954,18.946
24.918000,8.0260,-16.9666,-1.9388,18.869
24.928000,6.8768,-17.8845,-2.3761,19.308
24.938000,4.8880,-18.7633,-2.8402,19.596
24.948000,2.3267,-19.8126,-3.8661,20.320
24.965000,-0.1590,-20.3781,-4.3365,20.835
24.969000,-3.3430,-21.0526,-4.3671,21.759
25.018000,-7.8952,-21.7107,-4.2370,23.487
25.021000,-13.3955,-24.2729,-5.2514,28.217
25.023000,-19.2351,-28.2001,-6.6131,34.770
25.025000,-23.3206,-30.2163,-6.0325,38.643
25.026000,-23.5530,-31.3202,-3.1930,39.318
25.031000,-24.6184,-31.6472,-0.4972,40.098
25.038000,-26.5151,-31.2519,2.2316,41.045
25.048000,-26.2504,-30.7227,4.4025,40.649
25.060000,-24.4702,-30.5587,5.8863,39.589
25.069000,-22.7250,-30.2893,6.7489,38.463
25.078000,-20.1419,-29.7728,6.6041,36.548
25.088000,-16.2838,-29.3305,5.0364,33.924
25.099000,-12.1986,-28.9831,2.5883,31.552
25.113000,-7.9341,-28.9251,-0.2577,29.995
25.118000,-4.2167,-28.9591,-2.5969,29.379
25.165000,-1.1947,-29.2135,-4.3716,29.563
25.168000,2.0743,-29.8414,-5.8277,30.476
25.169000,5.7308,-31.1569,-7.2579,32.500
25.170000,9.6555,-33.0686,-9.2085,35.659
25.172000,13.6122,-34.6672,-11.0876,38.859
25.178000,18.4126,-35.8824,-12.7583,42.301
25.188000,24.3080,-36.7784,-14.5692,46.430
25.199000,30.3275,-36.4830,-15.9574,50.054
25.210000,36.7622,-34.5151,-17.0090,53.217
25.219000,40.1667,-32.0754,-16.7646,54.067
25.229000,40.6354,-29.4428,-15.7507,52.595
25.239000,39.3799,-26.3120,-13.8422,49.343
25.250000,36.8317,-23.9090,-11.6709,45.436
25.293000,33.9467,-21.9062,-9.7648,41.565
25.296000,30.6345,-20.5497,-8.1352,37.775
25.297000,27.1779,-19.8709,-7.1741,34.423
25.298000,24.3191,-19.1062,-6.6744,31.639
25.300000,21.5167,-18.1829,-6.5259,28.917
25.310000,18.5479,-16.6993,-6.5394,25.800
25.318000,16.0225,-14.8915,-6.2335,22.745
25.330000,13.9503,-12.6708,-5.9173,19.753
25.338000,11.6360,-10.6431,-6.3469,16.999
25.348000,9.6932,-9.3488,-7.4522,15.391
25.359000,8.2451,-8.1903,-8.4512,14.370
25.368000,7.0712,-6.2714,-9.2876,13.251
25.380000,5.8287,-3.4587,-10.1652,12.218
25.389000,4.8450,-0.4635,-10.7718,11.820
25.400000,4.7721,4.1028,-11.0938,12.755
25.454000,6.6934,9.3316,-12.0386,16.638
25.459000,10.5123,14.4526,-13.1120,22.166
25.461000,15.3911,18.3250,-14.7499,28.111
25.463000,23.6196,24.0961,-16.5271,37.572
25.464000,31.1923,32.0788,-16.0379,47.531
25.465000,35.1231,38.2756,-16.7978,54.597
25.468000,40.4934,41.1120,-21.5051,61.582
25.478000,45.0795,42.2306,-25.6491,66.884
25.489000,47.6623,40.5901,-29.5355,69.221
25.498000,49.8640,35.7170,-32.9669,69.634
25.510000,49.9338,28.0014,-33.1503,66.154
25.519000,46.8042,19.1580,-30.1102,58.858
25.528000,39.3434,11.0768,-25.2159,48.025
25.539000,31.0135,6.3894,-20.8639,37.920
25.550000,24.5131,4.8390,-17.6443,30.588
25.605000,20.6739,4.7367,-16.4669,26.852
25.611000,18.2832,5.3204,-16.5635,25.238
25.613000,17.2264,5.6576,-16.4950,24.512
25.614000,16.5448,5.1429,-15.3520,23.149
25.615000,15.7615,4.4559,-12.6633,20.704
25.616000,15.2562,3.3892,-9.3871,18.231
25.619000,14.7890,2.1397,-6.5687,16.323
25.628000,14.4648,1.3335,-4.2475,15.134
25.638000,14.4723,0.3188,-3.1373,14.812
25.649000,14.5446,-0.9674,-2.6283,14.812
25.666000,14.7286,-2.6063,-2.5718,15.177
25.669000,15.3459,-4.7029,-3.4888,16.425
25.722000,16.4099,-7.2246,-5.2462,18.682
25.726000,17.2223,-10.0748,-7.2099,21.215
25.729000,17.7725,-13.2938,-8.8427,23.891
25.731000,17.8228,-16.7131,-10.1124,26.443
25.732000,17.4915,-19.7109,-11.0602,28.580
25.733000,16.3112,-22.0526,-11.5664,29.768
25.740000,14.6734,-23.4392,-11.5683,29.975
25.748000,13.1637,-24.2190,-11.5212,29.876
25.759000,12.0767,-24.1495,-11.2987,29.270
25.768000,12.0506,-23.3447,-11.1831,28.553
25.779000,12.8488,-22.5936,-11.2783,28.333
25.788000,13.7876,-22.1180,-11.9187,28.659
25.800000,15.1366,-21.7846,-12.6424,29.386
25.816000,16.0063,-21.8048,-12.8536,29.948
25.819000,15.3072,-21.3624,-12.0955,28.930
25.868000,13.5070,-19.8847,-10.5163,26.238
25.871000,12.3056,-18.6146,-8.8921,24.021
25.872000,11.9148,-17.9037,-7.7004,22.843
25.873000,11.6399,-17.0773,-6.7258,21.734
25.875000,11.6201,-16.4285,-6.3208,21.092
25.879000,11.9035,-16.0134,-6.2051,20.896
25.888000,12.1462,-15.8608,-6.1328,20.898
25.898000,12.2072,-15.4502,-5.9096,20.558
25.909000,11.9704,-14.9601,-5.3941,19.905
25.918000,11.1476,-14.8500,-4.9288,19.212
25.929000,10.0219,-14.8132,-4.4529,18.431
25.939000,7.7674,-15.9812,-4.2024,18.259
25.950000,3.9949,-19.0296,-4.3330,19.921
25.959000,-2.8567,-24.6863,-5.4437,25.440
26.002000,-10.0501,-30.9765,-5.8407,33.086
26.005000,-18.3019,-35.9231,-5.3902,40.675
26.006000,-28.1804,-39.9972,-6.8165,49.400
26.008000,-33.3545,-41.4573,-8.3698,53.864
26.010000,-33.5502,-40.9618,-8.0043,53.550
26.019000,-31.0819,-40.8077,-5.5147,51.592
26.029000,-28.3800,-40.5219,-1.4276,49.492
26.038000,-25.6427,-39.8134,2.7213,47.435
26.048000,-21.4563,-37.6455,5.7933,43.716
26.059000,-15.8168,-35.4583,6.2389,39.324
26.069000,-9.9751,-33.8357,3.7215,35.471
26.083000,-5.0717,-33.0516,0.0097,33.438
26.088000,-0.2324,-32.7620,-4.4987,33.070
26.143000,4.1543,-32.9774,-9.4127,34.545
26.145000,8.6645,-33.6936,-13.8140,37.432
26.145000,14.2875,-34.0792,-17.9899,41.099
26.146000,19.5297,-34.0391,-21.5353,44.764
26.147000,23.7904,-33.6534,-24.2509,47.819
26.148000,28.5390,-32.6594,-25.8960,50.514
26.160000,32.4051,-31.2470,-25.6363,51.804
26.168000,35.7506,-29.6337,-24.6664,52.580
26.180000,37.4851,-27.7623,-23.0907,52.049
26.188000,38.1393,-25.5257,-20.6578,50.328
26.199000,37.5906,-23.3824,-18.0752,47.817
26.210000,36.1576,-21.4089,-15.4653,44.776
26.218000,34.4644,-19.4833,-12.8241,41.616
26.228000,32.3868,-17.7446,-10.7803,38.471
26.239000,29.6761,-16.3109,-8.9622,35.029
26.251000,26.1801,-15.1633,-7.3388,31.132
26.305000,22.5985,-14.2606,-5.9473,27.376
26.311000,19.4360,-13.6827,-4.6130,24.213
26.313000,16.4205,-13.0857,-3.2122,21.241
26.314000,13.7779,-12.5571,-1.9847,18.747
26.315000,11.7280,-12.1353,-1.2184,16.920
26.316000,9.9988,-11.3700,-0.6022,15.153
26.320000,8.4259,-10.1114,-0.4187,13.169
26.330000,7.0419,-8.5881,-0.5971,11.122
26.339000,6.4204,-7.3887,-1.1841,9.860
26.352000,6.1330,-5.9018,-1.8164,8.703
26.395000,5.9232,-2.9667,-2.4676,7.069
26.398000,6.1503,0.5302,-3.9807,7.345
26.399000,7.6592,4.1565,-6.5983,10.931
26.400000,10.7376,8.6761,-10.0715,17.088
26.402000,14.4919,14.5407,-13.1436,24.376
26.409000,18.3868,20.6620,-15.9529,31.929
26.423000,21.4379,25.8624,-19.3373,38.761
26.464000,24.7367,31.5704,-24.7467,47.127
26.468000,31.0268,34.9905,-29.7753,55.440
26.470000,39.1080,37.7666,-33.1754,63.690
26.471000,45.6466,40.3241,-35.1505,70.322
26.473000,49.1871,40.6683,-36.3119,73.429
26.507000,50.7506,37.1524,-37.7396,73.350
26.513000,50.7530,30.6064,-38.4717,70.659
26.516000,48.2287,23.1159,-36.4819,64.740
26.518000,42.0996,16.4286,-31.6708,55.184
26.519000,33.5162,11.9698,-25.6924,43.894
26.534000,25.2929,8.3991,-20.6957,33.743
26.541000,18.9334,6.0435,-17.0170,26.164
26.587000,13.5851,4.5781,-13.9235,19.984
26.590000,9.2637,3.7284,-11.0190,14.871
26.592000,6.7107,3.1499,-8.4665,11.253
26.593000,5.6017,2.1809,-6.3904,8.773
26.594000,6.0281,0.9737,-5.1723,8.002
26.604000,7.2000,-0.5023,-4.6694,8.596
26.608000,8.9207,-1.8968,-4.0800,9.991
26.637000,11.1234,-3.4201,-4.1883,12.368
26.640000,13.2859,-4.7392,-4.5529,14.822
26.641000,15.4833,-6.4828,-5.1398,17.555
26.652000,17.1260,-9.1103,-6.0745,20.327
26.659000,18.0986,-12.0436,-7.0307,22.848
26.681000,18.2008,-14.5311,-7.4749,24.460
26.688000,17.7177,-16.9405,-8.0868,25.813
26.689000,17.0014,-19.0892,-8.5902,26.967
26.710000,16.6935,-21.1053,-9.1301,28.416
26.713000,16.1915,-22.8297,-9.5648,29.578
26.718000,15.0358,-23.7865,-10.2184,29.938
26.728000,14.8277,-23.6861,-10.8203,29.966
26.739000,15.4089,-23.0381,-11.5773,30.037
26.748000,16.1011,-23.0167,-12.4674,30.732
26.758000,17.0423,-23.2879,-12.8116,31.574
26.768000,17.4350,-23.5488,-12.0981,31.700
26.782000,16.8469,-23.2251,-10.4582,30.538
26.788000,15.2392,-21.8526,-8.3174,27.910
26.825000,13.6030,-20.5345,-6.8666,25.571
26.830000,12.3763,-19.5146,-5.9153,23.853
26.832000,11.3637,-18.8161,-5.4285,22.642
26.834000,10.6721,-18.2912,-5.3369,21.839
26.838000,10.5023,-17.5082,-5.9882,21.277
26.848000,10.8438,-16.7844,-7.1640,21.228
26.859000,11.5332,-16.4946,-8.2842,21.765
26.869000,12.2078,-16.3430,-9.1081,22.340
26.879000,12.4254,-16.5514,-8.7941,22.487
26.888000,12.0560,-16.7987,-7.8700,22.124
26.900000,10.6742,-17.4976,-6.3924,21.470
26.908000,7.9055,-19.0744,-4.3391,21.099
26.919000,2.0533,-22.7820,-3.5600,23.150
26.935000,-5.8037,-28.6241,-3.9480,29.472
26.939000,-16.1954,-35.1409,-2.4011,38.768
26.983000,-25.5420,-40.8541,-1.6173,48.209
26.988000,-32.0135,-46.0811,-2.8216,56.181
26.991000,-34.9666,-47.5310,-3.8076,59.130
26.993000,-33.6233,-47.7689,-2.7435,58.480
26.997000,-32.1718,-47.8789,1.5117,57.704
27.001000,-31.3676,-46.0708,7.1637,56.194
27.009000,-28.7205,-43.4335,10.9217,53.204
27.019000,-24.4010,-41.5855,11.8767,49.657
27.029000,-18.1601,-40.4643,10.1200,45.492
27.038000,-11.2116,-40.1828,5.7262,42.109
27.048000,-3.9737,-40.2939,0.0619,40.489
27.060000,2.4134,-40.8011,-5.8021,41.282
27.069000,8.7795,-41.5378,-11.9212,44.097
27.115000,15.3685,-43.1981,-17.8534,49.204
27.119000,21.0160,-43.9642,-23.0517,53.906
27.121000,26.5749,-43.7163,-27.5938,58.127
27.122000,32.4394,-42.9637,-29.9684,61.614
27.124000,38.1793,-41.2243,-29.7509,63.578
27.129000,43.4458,-37.7769,-26.9283,63.559
27.139000,44.6813,-33.5270,-22.9134,60.378
27.148000,42.9747,-29.3449,-18.4236,55.203
27.159000,38.8249,-26.8177,-14.9773,49.506
27.169000,34.6395,-24.7309,-12.5395,44.371
27.178000,32.9882,-22.2791,-10.5398,41.178
27.188000,32.2026,-19.6259,-8.4807,38.654
27.201000,29.8296,-17.3710,-6.4452,35.115
27.209000,25.9738,-15.6987,-4.6035,30.697
27.220000,21.9272,-15.0247,-3.3743,26.794
27.266000,17.8455,-15.1957,-2.7767,23.603
27.270000,14.1990,-15.5601,-2.7343,21.242
27.271000,11.2316,-15.5307,-2.8621,19.379
27.273000,8.9057,-15.0632,-3.4999,17.845
27.274000,7.3993,-14.3204,-4.7567,16.806
27.279000,6.6816,-12.8549,-6.3145,15.804
27.288000,6.9581,-11.0857,-7.9994,15.339
27.299000,7.7233,-9.1669,-9.2321,15.130
27.308000,8.9120,-6.9714,-9.8577,15.007
27.319000,9.4300,-4.0427,-9.4588,13.955
27.329000,9.5978,-1.8182,-9.8209,13.852
27.338000,9.8685,0.0644,-12.2862,15.759
27.349000,12.2766,4.0380,-17.0918,21.428
27.358000,15.8988,8.9970,-22.1672,28.725
27.371000,20.0641,14.2896,-24.2585,34.572
27.426000,23.7735,21.1267,-23.3048,39.429
27.430000,25.4102,28.1870,-22.0944,43.913
27.432000,28.2448,36.3090,-19.1766,49.838
27.433000,35.4782,43.4253,-15.1308,58.081
27.435000,45.9522,48.7971,-14.3193,68.541
27.436000,56.4948,50.6472,-18.6219,78.125
27.438000,63.4640,47.1180,-26.4846,83.362
27.449000,64.4621,39.5070,-33.6730,82.765
27.459000,60.4989,28.6316,-36.2966,76.140
27.468000,50.9461,17.5213,-32.4158,62.875
27.485000,38.6390,9.7304,-25.4586,47.284
27.488000,26.4232,4.9830,-18.8104,32.815
27.545000,17.1320,2.9752,-12.9973,21.709
27.549000,10.9037,2.3305,-8.7830,14.194
27.551000,7.0778,2.4812,-5.4678,9.282
27.552000,6.2609,2.7641,-3.8857,7.870
27.553000,7.3778,2.7079,-3.6965,8.685
27.554000,9.1412,2.1521,-4.7619,10.529
27.559000,10.8776,0.9476,-6.0250,12.471
27.569000,12.3369,-0.7188,-6.7668,14.089
27.580000,13.4460,-2.6498,-7.3793,15.565
27.590000,14.4682,-4.7192,-7.7857,17.094
27.601000,15.4462,-7.1500,-8.5719,19.057
27.609000,16.1284,-9.6959,-9.3466,21.012
27.619000,16.4546,-12.2803,-9.8952,22.792
27.636000,16.2664,-14.6470,-10.2160,24.156
27.639000,16.0373,-16.6435,-10.5509,25.407
27.699000,15.3447,-18.3617,-11.0002,26.337
27.702000,14.8572,-19.7911,-11.4657,27.274
27.704000,14.6510,-20.8883,-12.0562,28.219
27.705000,14.4293,-21.5292,-12.8648,28.935
27.707000,13.5013,-21.7799,-13.9187,29.161
27.709000,13.7624,-21.3952,-15.0029,29.534
27.710000,14.8155,-20.5507,-16.3958,30.177
27.718000,16.0845,-20.5064,-17.5244,31.406
27.732000,17.5834,-20.8233,-17.3027,32.283
27.738000,18.6501,-20.9755,-16.1712,32.393
27.749000,18.1793,-20.2351,-13.9377,30.565
27.759000,16.6064,-18.6060,-11.3360,27.395
27.770000,14.6930,-17.8909,-9.5579,25.046
27.826000,12.9501,-17.5892,-8.4332,23.414
27.830000,11.7272,-17.1432,-7.5189,22.090
27.833000,11.3047,-16.6391,-6.8298,21.244
27.834000,11.0071,-16.1089,-5.7595,20.343
27.835000,10.2174,-16.0972,-4.8358,19.670
27.836000,9.0004,-16.1997,-3.6068,18.880
27.839000,7.3794,-17.1297,-2.7234,18.849
27.848000,3.6643,-20.3241,-2.3685,20.787
27.859000,-1.2630,-25.1209,-2.9769,25.328
27.869000,-6.3944,-29.2908,-3.3508,30.167
27.879000,-13.9445,-34.0494,-2.4710,36.877
27.888000,-22.0441,-38.1955,-0.1229,44.100
27.898000,-30.8397,-41.4847,0.6335,51.696
27.909000,-35.2976,-42.6566,0.3232,55.368
27.919000,-34.0304,-42.8875,0.3979,54.750
27.973000,-29.5467,-42.6407,1.3415,51.894
27.976000,-25.5519,-42.4493,3.7288,49.686
27.978000,-21.9917,-42.1824,7.0794,48.095
27.983000,-18.0403,-40.9509,9.3438,45.714
27.984000,-14.0565,-39.7235,9.6836,43.236
27.985000,-9.4237,-38.4038,7.9636,40.337
27.989000,-4.8658,-37.6903,4.3399,38.250
28.000000,-0.4308,-37.8333,-0.3587,37.837
28.008000,4.0050,-38.0642,-6.6505,38.848
28.019000,9.0502,-39.1107,-13.0472,42.211
28.030000,15.6136,-40.6363,-19.7351,47.797
28.039000,22.7481,-42.2030,-25.7685,54.430
28.049000,30.0502,-41.8531,-30.8728,60.065
28.058000,35.6337,-39.6047,-34.1347,63.273
28.070000,39.3501,-36.5108,-35.0451,64.106
28.120000,42.1385,-33.0241,-33.7897,63.309
28.123000,42.8765,-29.5429,-29.9949,60.091
28.124000,42.3503,-25.5505,-25.0796,55.456
28.125000,41.5937,-21.6181,-19.7415,50.864
28.126000,38.9477,-18.3379,-14.6657,45.478
28.128000,34.5555,-15.8175,-10.6518,39.468
28.138000,28.9808,-14.1637,-7.2205,33.055
28.148000,23.5040,-13.2507,-4.8834,27.420
28.158000,18.6293,-12.8687,-3.5449,22.918
28.169000,14.6478,-12.4861,-3.2305,19.517
28.185000,11.1760,-11.9714,-3.4430,16.735
28.188000,8.4989,-10.9276,-3.7725,14.348
28.232000,6.5607,-9.8100,-3.8149,12.403
28.235000,5.3520,-9.0838,-4.3517,11.406
28.236000,5.0724,-8.7015,-5.9274,11.687
28.237000,4.6190,-7.4246,-7.4887,11.513
28.238000,4.2012,-5.0003,-9.2835,11.351
28.249000,4.6867,-1.8608,-11.1349,12.223
28.260000,6.6791,1.8589,-12.1527,13.991
28.269000,9.6172,6.4528,-11.9687,16.655
28.281000,12.4003,10.7812,-11.4125,20.006
28.288000,13.4915,15.8508,-11.0027,23.544
28.299000,12.9787,22.1150,-11.3438,28.039
28.308000,13.1607,28.8306,-13.1217,34.301
28.318000,18.4919,35.3342,-16.0285,42.981
28.334000,26.5330,41.6362,-19.9661,53.256
28.339000,33.8427,45.5552,-24.7207,61.901
28.386000,38.2006,46.3798,-28.8968,66.674
28.389000,40.5454,44.1157,-31.2473,67.576
28.390000,43.6947,39.1350,-32.8353,67.223
28.392000,47.6381,32.2278,-34.1285,66.879
28.393000,49.1336,23.9455,-33.3888,64.049
28.401000,45.7525,16.9626,-30.7754,57.690
28.408000,37.6342,12.2265,-25.7691,47.221
28.420000,27.8215,9.3484,-20.7817,35.963
28.430000,19.4715,7.6303,-16.8241,26.840
28.438000,12.3161,6.4524,-13.4084,19.316
28.448000,6.9235,6.0331,-10.4089,13.881
28.459000,2.7790,5.8087,-7.1943,9.655
28.471000,-0.0391,5.9773,-3.9282,7.153
28.478000,-0.0531,6.2957,-2.2969,6.702
28.519000,2.3017,6.5451,-2.9388,7.535
28.521000,6.1318,6.1422,-4.8799,9.957
28.522000,9.8960,5.2750,-6.6407,13.033
28.523000,12.6575,3.7773,-7.5890,15.234
28.528000,14.6156,1.6571,-7.9723,16.731
28.557000,16.0026,-0.9784,-7.8813,17.865
28.560000,16.8239,-3.4759,-7.6692,18.813
28.561000,17.1979,-5.9693,-8.0619,19.910
28.591000,17.5261,-8.3807,-8.5500,21.225
28.594000,18.4886,-10.5757,-9.8282,23.458
28.595000,19.7593,-12.3549,-11.2669,25.885
28.601000,21.1938,-13.9606,-12.3846,28.239
28.610000,22.9751,-15.6520,-13.3458,30.837
28.618000,23.5032,-17.2739,-13.7672,32.254
28.628000,22.9518,-18.0098,-13.8920,32.313
28.654000,22.6963,-18.3270,-14.2790,32.479
28.657000,23.3287,-19.0405,-14.9975,33.641
28.659000,23.7099,-20.3677,-15.5506,34.912
28.668000,23.4538,-21.9745,-15.5137,35.688
28.678000,22.9201,-23.1043,-14.3632,35.573
28.688000,21.3971,-23.3715,-12.3888,34.023
28.699000,18.0571,-22.5223,-9.6722,30.444
28.708000,14.0891,-21.4455,-7.4508,26.719
28.718000,11.1159,-20.6462,-5.7482,24.143
28.728000,8.5748,-20.2213,-4.5076,22.422
28.740000,6.0745,-20.4980,-4.6005,21.869
28.750000,3.8194,-21.2595,-5.8549,22.379
28.760000,1.6594,-22.1622,-7.6725,23.511
28.785000,0.1656,-22.2535,-8.3356,23.764
28.788000,-1.2234,-22.3904,-7.4032,23.614
28.791000,-3.8960,-23.8616,-6.2286,24.967
28.799000,-8.2677,-25.2041,-4.4895,26.903
28.808000,-12.0609,-26.7803,-2.2373,29.456
28.819000,-16.3913,-29.3828,-1.2013,33.667
28.829000,-21.7781,-33.0799,-0.1242,39.605
28.838000,-25.0695,-35.2591,0.7525,43.270
28.849000,-27.3029,-36.2151,0.8937,45.363
28.858000,-26.8792,-36.5179,-0.0517,45.344
28.868000,-24.7214,-36.9711,-1.0748,44.488
28.888000,-23.4733,-38.5194,-0.5161,45.111
28.891000,-23.3960,-39.9301,3.5209,46.413
28.925000,-21.7445,-40.1459,8.0543,46.361
28.930000,-17.1237,-38.9811,10.8379,43.934
28.933000,-11.7223,-38.4939,10.9377,41.699
28.936000,-6.7353,-37.7852,9.2106,39.471
28.938000,-2.0824,-36.9245,6.0713,37.478
28.949000,2.0354,-37.4349,1.1441,37.508
28.959000,7.6734,-38.7251,-5.3342,39.837
28.968000,15.1535,-41.5190,-13.7121,46.276
28.979000,23.1679,-44.6600,-23.0637,55.346
28.988000,31.6020,-44.8668,-33.0842,64.080
29.000000,38.5019,-40.9533,-38.8909,68.353
29.008000,43.1071,-34.4540,-38.9427,67.541
29.018000,43.4657,-28.3826,-34.6232,62.399
29.037000,39.9013,-24.0911,-27.9069,54.326
29.040000,34.6373,-21.9699,-21.0803,46.117
29.084000,29.2595,-20.8699,-15.2118,39.027
29.088000,24.2908,-20.3726,-10.4120,33.369
29.089000,20.4481,-20.3033,-7.0700,29.670
29.090000,17.4185,-20.4285,-5.4567,27.395
29.092000,15.1471,-20.8483,-5.2319,26.296
29.098000,14.1542,-20.9290,-6.4273,26.071
29.108000,14.2812,-20.3185,-7.9362,26.073
29.118000,14.8067,-19.5794,-8.7526,26.061
29.130000,14.8271,-18.8191,-8.3457,25.370
29.139000,14.1757,-17.7301,-6.6849,23.664
29.149000,13.7773,-16.2274,-4.6926,21.798
29.159000,13.6666,-14.3794,-2.8066,20.035
29.170000,13.6126,-11.8202,-1.5924,18.099
29.222000,13.8128,-8.8169,-1.2685,16.436
29.225000,14.3497,-5.7468,-2.1367,15.605
29.226000,14.5873,-2.7616,-3.3975,15.230
29.230000,14.7484,-0.0411,-4.9599,15.560
29.232000,15.0041,2.3478,-6.3378,16.456
29.234000,15.7874,4.2527,-7.6573,18.054
29.238000,16.4940,7.3620,-9.9218,20.608
29.251000,17.3061,12.3875,-14.1791,25.573
29.258000,19.3095,19.6890,-19.7848,33.940
29.270000,22.4950,26.9075,-26.8527,44.171
29.280000,26.8238,31.7869,-33.9751,53.705
29.288000,33.3179,33.8200,-40.6680,62.512
29.300000,40.0883,37.1174,-43.2609,69.687
29.309000,44.8553,39.6743,-42.0543,73.175
29.319000,47.3244,37.2142,-41.0149,72.847
29.374000,46.4373,31.0546,-42.2251,70.027
29.378000,43.6317,23.1191,-42.1814,64.942
29.382000,38.4922,15.0884,-38.1935,56.285
29.385000,32.1166,9.0553,-32.4219,46.526
29.386000,26.6719,5.7542,-27.6875,38.873
29.388000,22.1799,4.4600,-23.7554,32.805
29.389000,18.8030,3.8049,-19.7436,27.529
29.400000,16.3595,3.0559,-16.2456,23.257
29.408000,14.6967,2.6630,-12.9503,19.769
29.418000,13.3712,2.2623,-9.4095,16.506
29.429000,12.4242,2.0079,-5.6964,13.815
29.438000,11.9704,1.8166,-2.9379,12.459
29.449000,12.0255,1.5401,-0.7881,12.149
29.459000,12.4034,0.5951,0.0675,12.418
29.468000,12.7089,-0.6073,-0.0106,12.723
29.519000,13.2346,-2.0976,-0.8458,13.426
29.522000,14.1998,-3.7929,-2.1687,14.857
29.523000,15.3909,-5.6729,-3.9251,16.866
29.524000,16.6442,-8.2984,-6.3800,19.662
29.525000,17.6892,-11.3450,-8.3196,22.602
29.531000,18.5167,-14.3856,-9.9990,25.491
29.540000,18.3440,-16.6669,-10.9141,27.081
29.548000,17.8097,-18.3350,-11.4804,28.021
29.558000,17.6565,-20.2971,-11.7821,29.369
29.569000,17.5563,-22.1325,-11.9371,30.669
29.584000,16.6776,-23.2538,-11.8097,30.957
29.588000,16.5299,-23.5672,-11.5113,31.003
29.640000,17.5036,-23.4483,-11.2622,31.353
29.643000,18.5478,-23.5933,-11.5239,32.148
29.644000,19.4438,-24.0698,-11.7617,33.102
29.649000,19.7766,-24.4224,-11.4516,33.447
29.651000,19.6987,-24.5170,-10.1275,33.041
29.652000,19.0571,-23.9877,-8.0995,31.689
29.659000,17.6440,-22.4397,-5.8992,29.149
29.668000,15.8285,-20.7984,-4.0650,26.451
29.680000,14.0599,-19.6023,-2.6713,24.271
29.688000,12.8752,-18.5723,-1.9759,22.685
29.699000,12.0755,-17.3504,-1.9280,21.227
29.708000,11.3549,-16.1843,-2.4634,19.923
29.718000,11.3161,-15.5948,-3.2529,19.541
29.733000,12.4419,-15.4698,-4.0736,20.266
29.738000,14.3494,-15.5846,-4.4811,21.653
29.785000,16.0843,-16.8168,-5.1785,23.840
29.788000,15.3658,-20.2639,-5.4581,26.010
29.789000,10.0259,-25.1790,-5.9625,27.750
29.790000,-2.2248,-32.6613,-6.3472,33.347
29.791000,-17.4437,-39.2549,-5.5035,43.307
29.800000,-29.9922,-41.6021,-5.5128,51.582
29.808000,-38.7314,-43.7992,-6.9231,58.876
29.818000,-40.0939,-45.4909,-8.1106,61.178
29.830000,-34.8073,-45.4501,-9.2336,57.987
29.838000,-28.1661,-46.3142,-8.7872,54.914
29.848000,-24.3027,-46.5152,-4.4681,52.671
29.859000,-20.7670,-44.6354,0.4463,49.232
