time,wx,wy,wz
1.597898006439209,-0.47,-0.13,0.08
1.608078956604004,-0.69,-0.11,0.09
1.6186010837554932,-0.9,-0.12,0.07
1.6281352043151855,-1.05,-0.15,0.06
1.6404640674591064,-1.12,-0.22,0.03
1.6582350730895996,-1.25,-0.29,-0.04
1.658905029296875,-1.25,-0.29,-0.04
1.6684370040893555,-1.23,-0.21,-0.12
1.6783461570739746,-1.0,-0.01,-0.26
1.688344955444336,-0.57,0.22,-0.39
1.6992239952087402,0.01,0.4,-0.41
1.710158109664917,0.55,0.47,-0.31
1.7189481258392334,0.88,0.46,-0.16
1.7293992042541504,0.97,0.39,-0.06
1.7416629791259766,0.88,0.26,-0.0
1.7603881359100342,0.4,0.05,0.09
1.7606770992279053,0.4,0.05,0.09
1.7690949440002441,0.2,0.08,0.12
1.779083251953125,0.1,0.22,0.11
1.789994239807129,0.11,0.35,0.08
1.7999870777130127,0.21,0.36,0.06
1.8102421760559082,0.36,0.28,0.09
1.8192591667175293,0.53,0.2,0.19
1.8303961753845215,0.66,0.11,0.29
1.8429691791534424,0.7,0.03,0.3
1.8612720966339111,0.57,0.04,0.23
1.8615570068359375,0.57,0.04,0.23
1.8694100379943848,0.57,0.1,0.16
1.8797402381896973,0.63,0.1,0.09
1.889955997467041,0.7,-0.02,-0.1
1.9005990028381348,0.65,-0.16,-0.41
1.910254955291748,0.53,-0.13,-0.61
1.9208931922912598,0.48,0.17,-0.54
1.9309041500091553,0.57,0.61,-0.27
1.9427342414855957,0.73,1.0,-0.02
1.9609861373901367,0.8,0.8,0.11
1.961277961730957,0.8,0.8,0.11
1.9707622528076172,0.6,0.32,0.0
1.9816551208496094,0.18,-0.13,-0.07
1.9906001091003418,-0.35,-0.4,-0.03
2.0006580352783203,-0.85,-0.47,0.08
2.0121312141418457,-1.22,-0.41,0.18
2.0213451385498047,-1.5,-0.29,0.29
2.031792163848877,-1.76,-0.19,0.41
2.0444531440734863,-1.94,-0.08,0.49
2.064152240753174,-1.74,0.1,0.54
2.0644540786743164,-1.74,0.1,0.54
2.071040153503418,-1.4,0.17,0.44
2.0813822746276855,-0.95,0.23,0.29
2.0913519859313965,-0.45,0.25,0.15
2.10209321975708,0.04,0.22,0.05
2.111920118331909,0.42,0.14,0.03
2.1217920780181885,0.7,0.02,0.02
2.133730173110962,0.84,-0.1,0.03
2.152182102203369,0.81,-0.17,0.11
2.152468204498291,0.81,-0.17,0.11
2.1618480682373047,0.7,-0.07,0.15
2.171879291534424,0.6,0.04,0.18
2.1821069717407227,0.56,0.08,0.17
2.193075180053711,0.58,0.07,0.15
2.2025322914123535,0.62,0.05,0.1
2.212797164916992,0.67,0.05,0.01
2.2221741676330566,0.73,0.07,-0.04
2.2346081733703613,0.77,0.14,0.01
2.2577600479125977,0.61,0.38,0.25
2.2580480575561523,0.61,0.38,0.25
2.262392997741699,0.41,0.45,0.23
2.2729110717773438,0.22,0.43,0.09
2.2826151847839355,0.09,0.33,-0.09
2.2937870025634766,0.02,0.16,-0.26
2.302870273590088,-0.01,-0.04,-0.39
2.313493251800537,-0.01,-0.16,-0.46
2.3234760761260986,-0.01,-0.1,-0.4
2.3360610008239746,-0.01,0.08,-0.26
2.3580989837646484,-0.16,0.35,-0.14
2.358403205871582,-0.16,0.35,-0.14
2.3631162643432617,-0.4,0.41,-0.12
2.373305082321167,-0.74,0.36,-0.08
2.383641242980957,-1.15,0.24,-0.04
2.3944251537323,-1.56,0.09,0.03
2.4040651321411133,-1.91,-0.06,0.18
2.4143121242523193,-2.14,-0.18,0.32
2.4240002632141113,-2.16,-0.2,0.3
2.436005115509033,-1.91,-0.18,0.17
2.454383134841919,-0.94,-0.22,-0.03
2.4546732902526855,-0.94,-0.22,-0.03
2.464097023010254,-0.43,-0.18,0.01
2.4739391803741455,-0.03,-0.11,0.05
2.4839892387390137,0.22,-0.06,0.04
2.4952781200408936,0.34,-0.01,0.01
2.504486083984375,0.4,-0.03,0.03
2.51461124420166,0.46,-0.12,0.07
2.5257880687713623,0.52,-0.23,0.05
2.5378942489624023,0.58,-0.33,-0.02
