time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23.690000,29.6566,-7.8246,12.6893,33.193
23.695000,33.2767,-8.0507,11.3974,36.084
23.700000,37.6564,-7.8745,10.3867,39.848
23.705000,42.8325,-7.1468,9.1501,44.378
23.711000,49.3515,-6.2976,7.8736,50.371
23.715000,57.6683,-5.8361,6.5265,58.329
23.720000,66.7106,-5.6626,5.3805,67.166
23.725000,72.5200,-5.5611,4.7349,72.887
23.731000,71.9198,-5.3867,5.2827,72.314
23.737000,71.3162,-5.2059,7.3563,71.883
23.741000,70.7077,-5.3799,11.2210,71.794
23.746000,70.0946,-6.3708,16.4349,72.277
23.751000,69.4784,-7.6186,22.6481,73.473
23.756000,64.4728,-8.6347,28.2287,70.909
23.761000,57.2297,-9.6543,32.7259,66.629
23.766000,50.2442,-10.8445,35.6760,62.569
23.771000,43.9445,-11.9949,36.4094,58.315
23.775000,39.0302,-13.1870,34.8402,53.955
23.788000,36.0653,-14.6325,31.0463,49.786
23.793000,34.9313,-16.2113,25.5012,46.188
23.795000,34.8832,-17.5971,18.9200,43.410
23.796000,35.5231,-18.9737,12.3837,42.134
23.801000,36.4441,-20.4832,6.5742,42.320
23.806000,37.0715,-21.7431,1.5515,43.005
23.812000,36.9308,-22.6062,-2.2993,43.361
23.816000,36.0415,-23.3672,-4.7026,43.210
23.822000,34.5317,-24.1618,-5.7307,42.533
23.827000,32.5384,-24.9459,-5.6863,41.393
23.832000,30.1052,-25.5664,-4.8275,39.790
23.836000,27.5175,-26.1273,-3.5366,38.110
23.842000,24.9992,-26.7606,-2.1489,36.684
23.846000,22.4746,-27.3706,-0.8321,35.425
23.851000,20.1105,-27.8935,0.2943,34.388
23.857000,17.8914,-28.2895,1.1165,33.491
23.862000,15.8545,-28.6382,1.6470,32.775
23.867000,14.0825,-29.0407,1.7825,32.324
23.872000,12.5005,-29.3855,1.7291,31.981
23.876000,11.1268,-29.7712,1.4777,31.817
23.883000,10.0204,-30.3078,0.9791,31.936
23.886000,8.9987,-30.9735,0.5425,32.259
23.893000,8.0040,-31.6461,0.1964,32.643
23.897000,7.0220,-32.2683,-0.1245,33.024
23.902000,5.9833,-32.8269,-0.5712,33.373
23.908000,5.0401,-33.5152,-1.1475,33.911
23.919000,4.1813,-34.2013,-1.7686,34.501
23.923000,3.2391,-34.6941,-2.4640,34.932
23.925000,2.2716,-35.0485,-3.2696,35.274
23.926000,1.2925,-35.2706,-4.1794,35.541
23.936000,0.6916,-35.4323,-5.2163,35.821
23.939000,0.2897,-35.4449,-6.1383,35.974
23.942000,0.1897,-35.4743,-6.9525,36.150
23.947000,-0.0047,-35.2604,-7.3777,36.024
23.952000,-0.1311,-34.9328,-7.4819,35.725
23.957000,-0.0763,-34.5404,-7.4771,35.341
23.962000,0.1807,-34.0946,-7.4016,34.889
23.968000,0.6952,-33.7676,-7.5863,34.616
23.971000,1.6577,-33.5195,-7.8688,34.471
23.976000,2.8869,-33.1442,-7.9578,34.208
23.981000,4.3365,-32.6676,-7.6404,33.828
23.987000,5.8917,-32.1698,-6.7718,33.399
24.011000,7.3603,-31.7802,-5.6854,33.113
24.012000,8.6737,-31.5939,-4.5754,33.081
24.013000,9.8944,-31.4878,-3.3614,33.176
24.013000,10.9487,-31.3633,-2.1158,33.287
24.014000,11.9771,-31.2838,-0.8532,33.509
24.016000,12.9337,-31.2189,0.3323,33.794
24.022000,13.7718,-31.1406,1.3443,34.077
24.026000,14.7639,-31.1113,2.1239,34.502
24.039000,15.8552,-31.1026,2.6047,35.008
24.040000,17.1845,-31.2265,2.7457,35.748
24.041000,18.4138,-31.2442,2.8888,36.381
24.046000,19.3586,-31.1514,3.1283,36.810
24.051000,20.1257,-31.1055,3.2823,37.194
24.056000,20.6780,-31.0701,3.3668,37.474
24.061000,21.0187,-31.0683,3.3033,37.656
24.067000,21.2577,-31.1588,2.9436,37.834
24.071000,21.3588,-31.1950,2.3878,37.882
24.076000,21.4955,-31.1220,1.6324,37.859
24.081000,21.7242,-30.9991,0.8020,37.862
24.087000,21.5939,-30.8264,0.0779,37.637
24.093000,21.1704,-30.9774,-0.7168,37.527
24.098000,20.1945,-31.0500,-1.2900,37.062
24.102000,18.5804,-30.9395,-1.6008,36.125
24.108000,16.8022,-30.7736,-1.6722,35.102
24.112000,15.0152,-30.7414,-1.7580,34.258
24.118000,13.2383,-30.6976,-1.7653,33.477
24.122000,11.3881,-30.4862,-1.5330,32.580
24.128000,9.7683,-30.1713,-1.0654,31.731
24.132000,8.4843,-29.9073,-0.5855,31.093
24.138000,7.4299,-29.7399,-0.0381,30.654
24.142000,6.5307,-29.7191,0.4437,30.431
24.148000,5.5939,-29.8443,0.9323,30.378
24.152000,4.3203,-30.0599,1.2590,30.395
24.158000,2.3733,-30.2893,1.1176,30.403
24.163000,-0.2751,-30.5778,0.5390,30.584
24.168000,-3.3428,-31.4238,-0.4315,31.604
24.172000,-6.7468,-33.1695,-2.4361,33.936
24.185000,-11.3984,-34.4299,-4.3617,36.529
24.190000,-18.1729,-34.9247,-5.9154,39.812
24.192000,-25.7208,-36.1564,-7.3829,44.982
24.194000,-34.1318,-37.3790,-7.8683,51.226
24.198000,-42.2952,-38.0722,-7.2942,57.372
24.203000,-48.6313,-38.5261,-5.5294,62.288
24.208000,-52.8909,-38.8409,-3.1277,65.695
24.213000,-55.7527,-38.9443,0.1002,68.008
24.220000,-57.5316,-38.7724,4.5159,69.524
24.224000,-58.7777,-38.4745,9.8593,70.939
24.229000,-59.6006,-37.7472,15.4216,72.214
24.233000,-59.9856,-36.6444,20.0175,73.087
24.240000,-59.5208,-35.5495,22.9189,73.019
24.244000,-58.0472,-34.8632,23.4026,71.642
24.248000,-55.4481,-34.7162,21.3685,68.821
24.253000,-51.8679,-35.0804,17.1240,64.916
24.258000,-47.5084,-35.6202,11.4792,60.478
24.263000,-42.7687,-36.1027,5.7964,56.269
24.268000,-37.3652,-36.8245,0.7878,52.467
24.273000,-31.6074,-37.7161,-3.8348,49.358
24.278000,-25.7832,-38.5643,-8.3119,47.128
24.283000,-19.7074,-39.5462,-12.5128,45.922
24.288000,-13.7007,-40.5677,-16.1118,45.750
24.293000,-7.9264,-41.4606,-18.8561,46.232
24.298000,-2.7339,-42.1960,-20.6222,47.045
24.303000,1.9570,-42.9221,-21.2144,47.919
24.308000,6.0894,-43.7588,-20.6797,48.781
24.313000,9.5834,-44.7926,-19.4361,49.759
24.318000,12.0384,-45.7244,-17.3312,50.359
24.324000,14.4858,-47.6066,-14.6622,51.877
24.328000,17.3332,-48.9271,-10.7800,53.014
24.333000,20.4465,-50.1686,-6.9194,54.615
24.338000,23.4296,-51.4907,-3.5826,56.684
24.344000,25.5050,-52.5462,-0.8806,58.416
24.348000,26.5325,-53.2178,1.2404,59.478
24.353000,26.9829,-53.8976,2.8284,60.341
24.358000,27.2145,-54.7147,3.6584,61.219
24.364000,27.3518,-55.5526,3.7601,62.035
24.368000,27.4329,-56.3763,3.2865,62.783
24.373000,27.5263,-57.3257,2.1047,63.627
24.379000,27.7466,-58.6598,0.4049,64.892
24.384000,28.4651,-60.3140,-1.6680,66.715
24.389000,29.6773,-61.6216,-3.7629,68.499
24.394000,31.2381,-62.2828,-5.5245,69.896
24.399000,33.0481,-62.3407,-6.3590,70.845
24.403000,34.9231,-61.8058,-5.6849,71.217
24.408000,36.7005,-60.6376,-3.4115,70.961
24.414000,38.0540,-58.7997,0.2554,70.040
24.419000,38.6868,-56.2907,4.5580,68.455
24.424000,38.1674,-53.1939,8.6539,66.040
24.429000,36.5141,-49.8571,12.2583,63.002
24.434000,34.0842,-46.6910,15.1655,59.764
24.439000,31.4738,-43.6502,16.9590,56.423
24.444000,28.7306,-40.6714,17.6011,52.815
24.449000,25.8411,-37.8619,17.1641,48.948
24.454000,22.8932,-35.4621,15.1729,44.854
24.459000,20.1269,-33.7504,11.3557,40.904
24.465000,17.5539,-32.4774,6.3442,37.459
24.469000,15.3344,-31.2384,1.1129,34.817
24.474000,13.9629,-30.4307,-3.9356,33.712
24.478000,13.2153,-29.5896,-8.3322,33.461
24.484000,12.8418,-28.7040,-11.8264,33.596
24.489000,12.7266,-27.9028,-14.4862,33.917
24.494000,12.8161,-27.1341,-16.1141,34.061
24.498000,13.0593,-26.3368,-16.4873,33.705
24.503000,13.8705,-25.5745,-15.7800,33.098
24.509000,15.2764,-24.7630,-14.3339,32.435
24.514000,17.0266,-23.9879,-12.6586,32.024
24.519000,19.0720,-23.2350,-11.3261,32.123
24.524000,21.1579,-22.2972,-10.0266,32.332
24.529000,23.0755,-21.0658,-8.8667,32.479
24.534000,24.9647,-19.9506,-7.7988,32.895
24.539000,26.5204,-18.9539,-6.5082,33.241
24.545000,27.5910,-17.8652,-4.7936,33.218
24.550000,28.1614,-16.7776,-2.7886,32.899
24.554000,28.4007,-15.6398,-0.2532,32.423
24.560000,28.2103,-14.5577,2.9439,31.881
24.564000,27.7809,-13.7077,6.6944,31.694
24.571000,27.0051,-12.7159,10.6487,31.692
24.574000,26.0798,-11.5452,14.6414,32.060
24.580000,25.1994,-10.1534,18.4883,32.862
24.585000,24.3366,-8.7145,22.0486,33.976
24.589000,24.1237,-7.4325,24.9112,35.465
24.595000,25.1313,-6.5540,26.8009,37.321
24.599000,27.1227,-6.1389,27.3296,38.990
24.608000,30.2485,-5.8160,26.5134,40.642
24.611000,34.5383,-5.2095,24.6687,42.762
24.615000,39.7010,-4.4021,22.0142,45.609
24.620000,46.2396,-3.7454,18.7013,50.019
24.624000,54.1972,-3.3482,15.3112,56.418
24.630000,62.8309,-3.2357,12.2863,64.103
24.634000,70.7540,-3.1122,10.0524,71.532
24.640000,72.4565,-2.8751,9.3080,73.108
24.644000,72.2558,-2.6070,10.5820,73.073
24.650000,72.0168,-3.0128,13.7925,73.388
24.654000,71.7408,-3.8695,18.7508,74.252
24.660000,71.4334,-4.7262,24.4109,75.637
24.665000,67.4579,-6.2363,28.4524,73.478
24.670000,61.5345,-8.1012,31.0050,69.379
24.674000,55.5119,-9.9632,31.9941,64.842
24.680000,50.2128,-12.0838,31.0857,60.280
24.685000,46.1149,-14.7367,28.1997,56.027
24.690000,43.1722,-17.5755,23.8219,52.347
24.695000,41.0034,-20.2606,18.7808,49.442
24.699000,39.3381,-22.6321,13.4869,47.345
24.705000,38.0399,-24.6357,8.5986,46.129
24.711000,36.9709,-26.3905,4.3729,45.634
24.719000,35.8690,-27.7714,0.9613,45.374
24.722000,34.6518,-28.6099,-1.8698,44.975
24.725000,33.3640,-29.0915,-4.1456,44.460
24.730000,32.0044,-29.4037,-5.9263,43.863
24.735000,30.3975,-29.4662,-7.0336,42.915
24.740000,28.6191,-29.2229,-7.3880,41.565
24.745000,26.8354,-28.8357,-7.0317,40.013
24.750000,25.2763,-28.5336,-6.1552,38.613
24.755000,23.8604,-28.2546,-4.9724,37.314
24.761000,22.4990,-27.9759,-3.5321,36.074
24.765000,21.4805,-27.8903,-2.0510,35.263
24.777000,20.8917,-28.0166,-0.6834,34.955
24.782000,20.3243,-28.1400,0.5227,34.716
24.784000,19.6463,-28.3092,1.3687,34.486
24.785000,18.8819,-28.6531,1.8969,34.368
24.791000,18.0554,-29.1553,2.1752,34.362
24.795000,17.3846,-29.6058,2.4219,34.418
24.800000,16.5760,-30.0949,2.6127,34.457
24.806000,15.5099,-30.7226,2.7265,34.523
24.817000,14.2587,-31.4669,2.4916,34.636
24.822000,12.9598,-32.2402,1.8615,34.797
24.824000,11.7236,-32.9060,0.9347,34.945
24.825000,10.5305,-33.5663,-0.0911,35.179
24.831000,9.2964,-34.3109,-1.1529,35.567
24.843000,7.9167,-35.0064,-2.2381,35.960
24.848000,6.5367,-35.4456,-3.2275,36.187
24.850000,5.2938,-35.5516,-3.9598,36.161
24.852000,4.3530,-35.5289,-4.5559,36.083
24.855000,3.7304,-35.5010,-4.9542,36.039
24.862000,3.4893,-35.6020,-5.5102,36.194
24.866000,3.2799,-35.6556,-6.1267,36.326
24.877000,3.1800,-35.5582,-6.4243,36.274
24.882000,3.3196,-35.4505,-6.4512,36.185
24.884000,3.6160,-35.3304,-6.2950,36.069
24.885000,4.0296,-35.1458,-6.1338,35.904
24.895000,4.6628,-34.9457,-6.0235,35.766
24.898000,5.5225,-34.8034,-5.9553,35.738
24.902000,6.4490,-34.6702,-5.6976,35.722
24.910000,7.2547,-34.3734,-5.1500,35.506
24.915000,8.1464,-34.0297,-4.4775,35.276
24.917000,9.2688,-33.7480,-3.8520,35.209
24.922000,10.3676,-33.4582,-3.2727,35.180
24.927000,11.3304,-33.0802,-2.8228,35.081
24.936000,12.2599,-32.6609,-2.5404,34.978
24.941000,13.0575,-32.2732,-2.4471,34.900
24.943000,13.6197,-31.8747,-2.4445,34.749
24.946000,14.2370,-31.5693,-2.4036,34.714
24.952000,15.0230,-31.3456,-2.2021,34.829
24.956000,15.8126,-31.0804,-1.7922,34.918
24.962000,16.4917,-30.7384,-1.0701,34.899
24.966000,17.1396,-30.3970,-0.1753,34.897
24.971000,17.7090,-30.0324,0.7439,34.873
24.977000,18.0430,-29.6449,1.6256,34.742
24.982000,18.3980,-29.3180,2.3048,34.689
24.986000,18.6716,-28.8844,2.6636,34.497
24.992000,18.7398,-28.4735,2.4326,34.174
24.995000,18.6345,-28.1737,1.9086,33.833
25.002000,18.0876,-27.9015,1.3603,33.279
25.014000,17.2544,-27.6623,0.8645,32.614
25.019000,16.1892,-27.4043,0.4218,31.832
25.020000,14.9436,-27.0713,0.1455,30.922
25.022000,13.5191,-26.6025,0.1081,29.841
25.026000,12.2230,-26.0956,0.2263,28.817
25.037000,10.9007,-25.5734,0.4752,27.804
25.042000,9.6040,-25.0666,0.7520,26.854
25.043000,8.5850,-24.6148,0.8322,26.082
25.046000,7.8713,-24.4274,0.6121,25.672
25.051000,7.1233,-24.3899,0.2911,25.411
25.056000,6.3199,-24.4025,-0.1082,25.208
25.061000,5.3711,-24.2147,-0.1672,24.804
25.067000,4.1413,-23.9978,0.1497,24.353
25.071000,3.3033,-24.5236,-0.3020,24.747
25.077000,2.0831,-25.3117,-0.7445,25.408
25.082000,0.5619,-26.2508,-1.3622,26.292
25.088000,-1.7817,-27.5332,-2.2163,27.680
25.092000,-5.1677,-29.2281,-3.0717,29.840
25.096000,-9.3542,-30.7404,-3.1520,32.286
25.101000,-14.5048,-31.4301,-2.2222,34.687
25.106000,-19.6784,-32.2108,-0.8479,37.756
25.111000,-25.1453,-33.2197,0.2655,41.664
25.117000,-30.8381,-34.4544,0.9346,46.249
25.121000,-36.3837,-35.7201,1.6527,51.014
25.127000,-41.2493,-36.7603,3.0815,55.338
25.132000,-45.0677,-37.5046,5.5276,58.892
25.136000,-47.4818,-38.1178,8.7091,61.509
25.142000,-48.5322,-38.4955,12.1640,63.129
25.146000,-48.3476,-38.7447,15.0381,63.756
25.151000,-47.1909,-39.0042,16.6510,63.447
25.158000,-45.3222,-39.2373,16.8347,62.266
25.161000,-43.1259,-39.4256,15.7088,60.506
25.166000,-40.8065,-39.6992,13.5390,58.519
30.733000,-38.4709,-40.0378,10.8120,56.568
30.736000,20.5110,-19.4776,10.1039,30.036
30.737000,20.5627,-17.6771,12.4415,29.834
30.738000,20.9974,-15.9672,13.8745,29.805
30.738000,21.7142,-14.3779,14.4893,29.802
30.739000,22.4154,-12.8652,14.4086,29.590
30.739000,22.8611,-11.4471,13.7854,29.047
30.740000,22.6262,-10.1021,12.9306,27.950
30.740000,22.0832,-8.9299,12.0153,26.679
30.740000,21.5789,-7.7974,11.1383,25.505
30.741000,21.1968,-6.5331,10.2212,24.423
30.741000,21.0158,-5.2268,9.4247,23.618
30.742000,20.9353,-4.0304,8.7749,23.055
30.742000,20.8053,-2.8637,8.0289,22.484
30.742000,21.2970,-1.9520,7.3181,22.604
30.743000,22.3772,-1.3657,6.8598,23.445
30.743000,24.0246,-0.9956,6.5135,24.912
30.743000,26.2505,-0.9874,5.9798,26.941
30.744000,28.9788,-1.2271,5.7414,29.568
30.744000,32.0991,-1.3287,6.0813,32.697
30.744000,36.0010,-1.3428,6.8562,36.673
30.745000,40.7913,-1.3495,7.6810,41.530
30.745000,46.3138,-1.4233,8.9168,47.186
30.746000,52.3594,-1.5678,10.6253,53.450
30.746000,58.1585,-1.6489,13.2108,59.663
30.746000,62.7186,-1.3545,16.8121,64.947
30.747000,65.8144,-0.8328,21.1307,69.128
30.747000,67.6129,-0.3737,25.5394,72.277
30.748000,68.3067,-0.1340,29.3125,74.331
30.748000,67.9150,-0.1288,31.9409,75.051
30.748000,66.6613,-0.3446,33.3200,74.526
30.749000,64.6066,-0.9074,33.3778,72.725
30.749000,62.1379,-1.9358,32.2636,70.041
30.760000,59.4476,-3.2673,30.7025,66.988
30.761000,56.5329,-4.7548,28.6733,63.567
30.761000,53.6933,-6.3043,26.2605,60.103
30.762000,51.1143,-8.0025,23.8724,56.979
30.762000,49.0295,-10.0131,21.2694,54.374
30.763000,47.3310,-12.1672,18.2280,52.159
30.764000,45.9670,-14.4193,14.8616,50.416
30.764000,44.8929,-16.6933,11.5783,49.276
30.765000,43.8852,-18.7614,8.6463,48.504
30.765000,42.6781,-20.6918,6.1342,47.825
30.766000,41.3989,-22.4029,3.9551,47.238
30.766000,40.2323,-23.8632,2.2314,46.830
30.767000,39.0210,-25.1625,0.8652,46.439
30.767000,37.6509,-26.5867,-0.1537,46.092
30.768000,36.0802,-28.0091,-0.8838,45.684
30.768000,34.1041,-29.2261,-1.1127,44.928
30.769000,31.8691,-30.1796,-0.8007,43.899
30.769000,29.5667,-30.9317,-0.1969,42.790
30.770000,27.4308,-31.6499,0.4044,41.885
30.770000,25.4386,-32.2239,0.8055,41.063
30.770000,23.4209,-32.5628,0.9202,40.121
30.771000,21.4549,-32.7822,0.7851,39.187
30.771000,19.4549,-32.9015,0.3758,38.225
30.772000,17.5048,-32.9179,-0.0997,37.283
30.772000,15.6738,-32.8768,-0.4576,36.425
30.773000,14.0213,-32.7642,-0.7345,35.646
30.773000,12.4776,-32.6238,-0.8936,34.940
30.773000,11.0137,-32.5855,-1.0588,34.413
30.774000,9.6219,-32.5987,-1.1149,34.007
30.774000,8.4164,-32.6397,-1.0399,33.723
30.775000,7.5018,-32.6582,-1.0694,33.526
30.775000,6.5997,-32.6713,-1.3278,33.358
30.776000,5.8180,-32.7444,-1.5493,33.293
30.776000,5.0750,-32.7842,-1.8651,33.227
30.776000,4.3049,-32.7076,-2.0502,33.053
30.777000,3.6159,-32.5679,-2.1705,32.840
30.777000,3.4817,-32.5070,-2.4122,32.782
30.778000,3.7825,-32.5437,-2.5040,32.858
30.778000,4.3105,-32.6922,-2.5091,33.070
30.779000,4.9058,-32.8427,-2.2484,33.283
30.779000,5.5598,-33.0459,-1.6808,33.552
30.780000,6.2751,-33.3280,-1.0876,33.931
30.780000,7.0686,-33.6172,-0.6800,34.359
30.781000,7.6985,-33.7534,-0.2499,34.621
30.781000,8.1823,-33.7966,0.2155,34.774
30.782000,8.5129,-33.6612,0.7749,34.730
30.782000,8.9130,-33.4552,1.1524,34.641
30.782000,9.1313,-32.8794,1.5551,34.159
30.783000,9.3920,-32.2354,1.9033,33.630
30.783000,9.7470,-31.6511,2.2656,33.195
30.784000,10.1357,-31.0963,2.6293,32.812
30.784000,10.6341,-30.5074,2.9890,32.446
30.785000,11.2933,-29.9806,3.2415,32.201
30.785000,12.1538,-29.6824,3.3428,32.248
30.785000,13.0250,-29.4409,3.3371,32.366
30.786000,13.8316,-29.1228,3.2436,32.403
30.786000,14.4505,-28.8841,3.0339,32.439
30.787000,15.0626,-28.7104,3.0452,32.564
30.787000,15.8025,-28.5323,3.2584,32.779
30.788000,16.5081,-28.3160,3.4055,32.953
30.788000,16.8949,-28.0901,3.4128,32.957
30.789000,16.9603,-27.9019,3.3237,32.821
30.789000,16.9976,-27.7707,3.1689,32.714
30.790000,17.0966,-27.5362,2.8734,32.539
30.790000,17.0643,-27.2276,2.5295,32.232
30.790000,16.8161,-26.9292,2.1598,31.822
30.791000,16.2275,-26.6843,1.7298,31.279
30.791000,15.3570,-26.5151,1.0741,30.660
30.792000,14.2262,-26.2435,0.5662,29.857
30.792000,13.1849,-25.8258,0.2626,28.998
30.793000,12.3703,-25.3453,0.0091,28.203
30.793000,11.8440,-25.0497,-0.3603,27.711
30.793000,11.4552,-24.9561,-0.8142,27.472
30.794000,10.9721,-24.9931,-1.1534,27.320
30.794000,10.2491,-25.0249,-1.4013,27.079
30.795000,9.3797,-25.1934,-1.5743,26.929
30.795000,8.3589,-25.5329,-1.6666,26.918
30.795000,7.3640,-26.0822,-1.7986,27.161
30.796000,5.9933,-26.5233,-1.9013,27.258
30.796000,3.9818,-26.8787,-2.2022,27.261
30.797000,1.4858,-27.2761,-2.5105,27.432
30.797000,-1.3868,-27.8847,-3.4067,28.126
30.798000,-4.6765,-28.8663,-4.3323,29.562
30.798000,-7.5711,-30.6494,-5.4014,32.029
30.799000,-11.4645,-31.6850,-5.0641,34.074
30.799000,-16.1762,-32.5070,-4.1744,36.549
30.800000,-21.1840,-33.7573,-2.7488,39.948
30.800000,-26.3689,-34.8960,-1.0063,43.750
30.801000,-31.7030,-35.5665,0.6058,47.649
30.801000,-36.8976,-35.8951,2.0415,51.518
30.802000,-41.9201,-36.2255,3.2939,55.502
30.802000,-46.4840,-36.2123,4.9585,59.133
30.803000,-50.0277,-35.9195,7.0427,61.989
30.803000,-52.0599,-35.4973,9.0455,63.656
30.804000,-52.4435,-34.9141,10.5404,63.878
30.804000,-51.6330,-34.3442,10.9800,62.977
30.805000,-49.9518,-33.9848,10.3039,61.289
30.805000,-47.3931,-33.9129,8.7581,58.931
30.806000,-44.1704,-33.9890,6.6258,56.126
30.806000,-40.5735,-34.1449,4.0921,53.187
30.807000,-36.7840,-34.2519,1.4969,50.284
30.808000,-32.9810,-34.2438,-0.8849,47.552
30.808000,-29.1449,-34.3053,-3.0465,45.117
30.809000,-25.0450,-34.6755,-5.1318,43.081
30.810000,-21.1104,-35.0379,-7.1540,41.527
30.810000,-17.2615,-35.4000,-8.9011,40.378
30.811000,-13.4997,-35.9438,-10.2053,39.728
30.811000,-9.9542,-36.6162,-11.0804,39.530
30.812000,-6.7126,-37.2060,-11.2899,39.456
30.812000,-4.1780,-37.7658,-10.8905,39.526
30.813000,-2.0343,-38.5220,-10.0592,39.866
30.814000,-0.2506,-39.3461,-8.6521,40.287
30.814000,1.0309,-40.1198,-6.8805,40.719
30.814000,1.5335,-40.6661,-4.8217,40.980
30.815000,2.6849,-42.4499,-3.1392,42.650
30.815000,4.1486,-43.8366,-1.2079,44.049
30.816000,5.7017,-44.5834,0.5248,44.950
30.816000,7.3752,-45.3907,1.7240,46.018
30.817000,8.7270,-46.2678,2.2864,47.139
30.817000,9.9175,-47.3421,2.4059,48.429
30.818000,11.2274,-48.6625,1.8864,49.977
30.818000,12.6574,-49.9557,0.9505,51.543
30.819000,14.1245,-50.9552,0.0449,52.877
30.819000,15.6549,-51.8956,-0.8549,54.212
30.820000,17.5580,-52.9637,-1.8372,55.828
30.820000,19.9505,-54.1192,-2.8532,57.750
30.820000,22.7547,-55.0924,-3.9974,59.741
30.821000,25.6024,-55.6605,-5.0564,61.475
30.821000,27.8560,-55.6593,-5.5037,62.484
30.822000,29.2372,-55.1197,-5.0081,62.595
30.822000,29.2892,-54.2241,-3.7321,61.742
30.823000,28.2539,-53.4099,-1.9054,60.453
30.823000,26.4567,-52.5532,0.4713,58.839
30.824000,23.9673,-51.4674,2.7423,56.841
30.824000,21.1514,-50.2539,4.3718,54.699
30.825000,18.3847,-49.0782,5.2593,52.672
30.825000,15.8662,-48.0160,5.4318,50.860
30.825000,14.1042,-47.1835,5.1027,49.510
30.826000,13.3181,-46.5923,4.2990,48.649
30.826000,13.4912,-46.1590,3.3720,48.208
30.827000,14.5052,-45.5898,2.5198,47.908
30.827000,16.0344,-44.7591,1.8593,47.581
30.828000,17.9804,-43.6827,1.5818,47.265
30.828000,20.2870,-42.2245,1.8163,46.880
30.829000,22.2842,-40.4625,2.6647,46.270
30.829000,23.6623,-38.3727,4.0382,45.262
30.830000,24.9605,-36.0099,5.9025,44.211
30.830000,25.8678,-33.4623,8.0276,43.050
30.830000,26.2726,-30.7854,10.0120,41.692
30.831000,26.0925,-28.1771,11.7331,40.155
30.831000,25.2245,-25.6651,13.0846,38.291
30.832000,23.6219,-23.1225,13.9934,35.895
30.832000,21.0244,-20.4146,14.2104,32.569
30.833000,18.1642,-18.0150,13.6877,29.014
30.833000,15.4819,-16.1047,12.1046,25.408
30.833000,13.0740,-14.3117,9.7444,21.696
30.834000,11.1323,-12.5526,7.2279,18.268
30.834000,9.6536,-10.8389,4.9830,15.346
30.835000,8.7496,-9.2550,2.8169,13.044
30.835000,8.4210,-7.9131,0.8907,11.590
30.836000,8.6821,-7.0082,-0.5308,11.170
30.836000,9.6079,-6.5436,-1.4695,11.717
30.837000,10.7125,-6.1485,-1.7229,12.471
30.837000,11.7154,-5.8458,-1.3084,13.158
30.838000,12.5477,-5.7623,-0.3879,13.813
30.838000,13.1211,-5.8331,0.9057,14.388
30.839000,13.1423,-5.7386,2.6001,14.574
30.839000,12.6304,-5.3761,4.6041,14.479
30.839000,11.8787,-4.8111,6.6126,14.421
30.840000,11.4270,-4.1970,8.4134,14.798
30.840000,11.2574,-3.3835,9.8846,15.359
30.840000,11.9865,-2.8759,10.8979,16.453
30.841000,13.9518,-2.8427,11.2361,18.138
30.841000,17.1477,-3.1855,10.8677,20.550
30.842000,21.1636,-3.6895,9.9187,23.662
30.842000,25.9956,-4.1815,8.9661,27.815
30.842000,31.1296,-4.5968,7.8817,32.439
30.842000,36.1425,-4.7220,6.9986,37.115
30.843000,41.4938,-4.5575,6.6854,42.275
30.843000,46.4978,-3.5041,7.1033,47.168
30.844000,51.3560,-1.6810,8.0679,52.013
30.844000,56.1234,0.2975,9.9038,56.991
30.844000,60.2608,2.2416,12.5474,61.594
30.845000,63.4226,4.3881,16.1073,65.583
30.845000,65.4249,6.2177,19.9897,68.693
30.845000,66.4114,7.1027,24.0658,70.994
30.846000,66.6132,6.9949,28.0434,72.613
30.846000,66.0126,6.1759,31.7869,73.527
30.846000,64.6469,4.7934,35.1814,73.756
30.847000,62.8357,2.6194,37.8203,73.386
30.847000,61.1702,-0.4593,39.2072,72.658
30.848000,59.5950,-4.2251,38.5832,71.120
30.848000,57.6117,-7.9385,36.3856,68.601
30.848000,55.3630,-11.4299,33.0095,65.462
30.849000,53.0054,-14.7190,28.6760,62.037
30.850000,50.5516,-17.6283,23.8346,58.603
30.850000,47.9163,-19.9246,18.9073,55.231
30.851000,45.1206,-21.5232,14.0815,51.937
30.851000,42.5892,-22.6172,9.5856,49.166
30.852000,40.3837,-23.3819,5.6306,47.003
30.852000,38.6149,-24.0405,2.2026,45.540
30.853000,36.9185,-24.5442,-0.4059,44.335
30.853000,35.0549,-24.8751,-2.0883,43.035
30.854000,33.0649,-25.1342,-2.8810,41.633
30.854000,31.2445,-25.5164,-3.0045,40.452
30.855000,29.5396,-25.9801,-2.6951,39.431
30.855000,27.8743,-26.4073,-2.1536,38.457
30.855000,26.3421,-26.8484,-1.6108,37.648
30.856000,24.8734,-27.2269,-1.0592,36.893
30.856000,23.4175,-27.5521,-0.3957,36.161
30.857000,22.0172,-27.9406,0.1790,35.573
30.857000,20.7128,-28.3260,0.5758,35.096
30.858000,19.5426,-28.7141,0.8471,34.744
30.858000,18.5020,-29.0781,0.9861,34.479
30.859000,17.4407,-29.5824,0.8488,34.351
30.859000,16.3121,-30.1150,0.5052,34.253
30.859000,14.9911,-30.4891,-0.1718,33.976
30.860000,13.5962,-30.8711,-0.9778,33.747
